data_shopid,shop_name,recommend_dishes,shop_link,star_score,score_text,price,region,category,desc_addr_txt,reviews,address,biz_time,updated_at
k6mf7sCLUodLry9p, 鸟泉居酒屋·烧鸟·酒馆(百子湾店), 梅子酒、 鸟泉招牌暖心卷、 盐烤鸡脚筋, https://www.dianping.com/shop/k6mf7sCLUodLry9p, 4.5, "口味:4.5 环境:4.5 服务:4.5 食材:4.6", ¥142/人, 百子湾, 日本料理, 距地铁7号线大郊亭站A西北口步行700m, 6064, 百子湾路后现代城B区17号楼1-2层115（近国贸、双井、大望路商圈）, 17:00开始营业, 2025-11-13T16:16:48+08:00
k3XX51ZOFeoXpyi7, 马路边边串串香(北京总店), 路边嫩牛肉、 经典锅底、 串串香, https://www.dianping.com/shop/k3XX51ZOFeoXpyi7, 3.9, "口味:4.0 环境:3.8 服务:3.9 食材:4.3", ¥97/人, 中关村, 串串香, 距地铁16号线苏州街站E口步行560m, 9134, 苏州街29号, 11:00-22:00, 2025-11-13T16:17:04+08:00
G315o8280uwJDkzW, 浩爷羊蝎子火锅(双榆树店), 羊蝎子、 浩爷葱花饼、 五万元烧饼, https://www.dianping.com/shop/G315o8280uwJDkzW, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.9", ¥100/人, 双榆树, 羊蝎子火锅, 距地铁4号线人民大学站A2口步行590m, 8419, 双榆树一街双榆树北里甲18号, 11:00-14:30、 16:30-22:00, 2025-11-13T16:17:23+08:00
k4qvY1rycZFBJaD5, 昌顺马记小吃店(昌盛园店), 烧饼夹坛子肉、 烧饼夹肘子肉、 胡辣汤, https://www.dianping.com/shop/k4qvY1rycZFBJaD5, 4.7, "口味:4.7 环境:4.3 服务:4.4", ¥23/人, 昌平镇, 小吃, 距白浮泉公园步行1.5km, 6120, 龙水路昌盛园2区临街商铺, 06:00-20:00, 2025-11-13T16:17:39+08:00
k2ylh3k8wrsQHZDA, 真地道京味府·鲜橙烤鸭·北京菜(西单·复兴门店), 精品鲜橙烤鸭、 乾隆白菜、 金牌干炸丸子, https://www.dianping.com/shop/k2ylh3k8wrsQHZDA, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥101/人, 西单, 烤鸭, 距地铁19号线太平桥站D口步行500m, 13218, 文昌胡同42号（近李大钊故居）, 11:00-14:30、 16:30-21:00, 2025-11-13T16:17:57+08:00
G92sfYOp5iXlIsG6, VOYAGE COFFEE(南锣鼓巷店), 提拉米苏、 黑森林拿铁、 红樱桃拿铁, https://www.dianping.com/shop/G92sfYOp5iXlIsG6, 4.5, "口味:4.4 环境:4.6 服务:4.5", ¥45/人, 地安门, 咖啡, 距地铁南锣鼓巷站A西北口步行190m, 4394, 东不压桥49号, 10:00-18:00, 2025-11-13T16:18:14+08:00
l405VyQeAIUNEOft, 茶汤李京味餐厅(鼓楼店), 茶汤、 门钉肉饼、 奶卷（小份）, https://www.dianping.com/shop/l405VyQeAIUNEOft, 3.9, "口味:3.9 环境:3.9 服务:3.9", ¥42/人, 地安门, 老北京小吃, 距地铁8号线什刹海站C东南口步行1.0km, 9475, 鼓楼东大街94号, 10:00-21:00, 2025-11-13T16:18:31+08:00
l3dEutWcv7BiOikG, 111号打邊爐(广安门店), 金汤花胶鸡煲、 招牌黄金泡饭、 竹蔗马蹄水, https://www.dianping.com/shop/l3dEutWcv7BiOikG, 4.5, "口味:4.5 环境:4.4 服务:4.5 食材:4.7", ¥104/人, 广外大街, 打边炉/港式火锅, 距北京西站步行960m, 7130, 广安路1号（湾子地铁站A西北口步行220米）, 11:00-22:00, 2025-11-13T16:18:46+08:00
l8XKju2oaiMPvpUX, 大通京烤鸭店(北京昌盛商务写字楼店), 精品烤鸭、 大通京烤鸭、 鸭皮一口酥, https://www.dianping.com/shop/l8XKju2oaiMPvpUX, 4.7, "口味:4.7 环境:4.7 服务:4.7", ¥120/人, 西单, 烤鸭, 距地铁2号线和平门站A1西北口步行540m, 1678, 北新华街29号楼-5至6层101一层101-1027室（昌盛大厦一层西南侧）, 10:00-23:00, 2025-11-13T16:19:02+08:00
l9ywAMivrMQxgEsd, 荷塘味道(水长城店), 烤虹鳟鱼、 板栗红烧肉、 葱花饼, https://www.dianping.com/shop/l9ywAMivrMQxgEsd, 4.6, "口味:4.6 环境:4.8 服务:4.7", ¥93/人, 黄花城水长城, 京菜, 距撞道口长城步行1.5km, 5497, 安四路黄花城大桥北250米, 11:00-21:00, 2025-11-13T16:19:20+08:00
H1yOvn0RtActNwDp, 静一餐厅·湖北菜(前门店), 鱼籽烧豆腐、 莲藕排骨汤、 干煸藕丝, https://www.dianping.com/shop/H1yOvn0RtActNwDp, 4.6, "口味:4.6 环境:4.1 服务:4.3", ¥102/人, 前门/大栅栏, 湖北菜, 距地铁2号线和平门站C2东南口步行840m, 6709, 琉璃厂东街2号, 11:30-14:30、 17:00-20:30, 2025-11-13T16:19:39+08:00
l6Nwrvxtp4J6lUNO, 粉灯牛腩牛杂煲·鸡煲(双井店), 牛腩牛杂煲、 避风塘鲜虾饼、 粉灯菠萝冰, https://www.dianping.com/shop/l6Nwrvxtp4J6lUNO, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.9", ¥95/人, 双井, 打边炉/港式火锅, 距地铁10号线双井站H西南口步行690m, 14556, 广渠路南侧44号底商, 11:00-22:30, 2025-11-13T16:19:55+08:00
H9OjlqPXcCt9Hlda, 花家怡园(金融街金食坊店), 雍正烤鸭、 花家白菜、 京八件, https://www.dianping.com/shop/H9OjlqPXcCt9Hlda, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥197/人, 金融街, 京菜, 距地铁2号线阜成门站C东南口步行800m, 4304, 金融街E区锦什坊街35号B1层（政协礼堂西侧）, 11:00-14:00、 17:00-21:30, 2025-11-13T16:20:14+08:00
H1O5cEjnNT39HUs0, 四世同堂·京菜·烤鸭(双井店), 锣鼓烤鸭、 大赤包捉五魁、 贝勒爷烤肉, https://www.dianping.com/shop/H1O5cEjnNT39HUs0, 4.3, "口味:4.3 环境:4.6 服务:4.4", ¥140/人, 双井, 烤鸭, 距地铁10号线双井站A西北口步行450m, 19149, 东三环中路59号富力双子座A座1楼（中国移动隔壁）, 10:00-22:00, 2025-11-13T16:20:31+08:00
H5ilJrPWIVDtKYG0, 囍凤楼·粤菜·点心·火锅(温特莱店), 金牌花胶鸡锅、 囍凤虾饺、 雪影叉烧包, https://www.dianping.com/shop/H5ilJrPWIVDtKYG0, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥149/人, 大望路, 粤菜馆, 距地铁14号线大望路站E西北口步行300m, 12039, 西大望路1号温特莱中心A座L101商铺（西大望路和光华路路口）, 11:00-14:30、 17:00-22:00, 2025-11-13T16:20:48+08:00
G8cEzUuboU2Pb4fs, Comswiit, 冰咖撞奶、 招牌椰子冻、 提拉米苏, https://www.dianping.com/shop/G8cEzUuboU2Pb4fs, 4.4, "口味:4.4 环境:4.5 服务:4.4", ¥39/人, 酒仙桥, 甜品, 距将府公园190m, 1186, 半截塔路首创郎园StationA13-1, 10:30-17:00, 2025-11-13T16:21:06+08:00
G6cCe4X0XZuRPGCF, 滩羊铺子·烹羊专家(门头沟创始店), 羊肉串、 喀什老街的烤包子、 滩羊铺子小缸酸奶, https://www.dianping.com/shop/G6cCe4X0XZuRPGCF, 4.7, "口味:4.7 环境:4.7 服务:4.7", ¥117/人, 门头沟城区, 新疆菜, , 13363, 梧桐汇6号院4号楼一至二层203室, 06:00-09:30、 11:00-14:00、 16:30-21:30, 2025-11-13T16:21:23+08:00
G63MzR7tBniUgML7, 付小姐在成都(五道口店), 红糖糍粑、 成都冷锅串串香、 琅琊土豆, https://www.dianping.com/shop/G63MzR7tBniUgML7, 4.2, "口味:4.2 环境:4.2 服务:4.2", ¥69/人, 五道口, 川菜馆, 距地铁13号线五道口站A北口步行120m, 13369, 成府路29号, 11:00-24:00, 2025-11-13T16:21:42+08:00
H2Gnka8nZP0pi2qo, YiDun烤(南邵店), 济州蜂巢五花肉、 甜酱炸鸡、 澳洲牛五花, https://www.dianping.com/shop/H2Gnka8nZP0pi2qo, 4.8, "口味:4.8 环境:4.6 服务:4.8", ¥100/人, 昌平镇, 韩式烤肉, 距地铁南邵站C1东南口步行650m, 1398, 景兴街25号院14号1层14-3号, 11:00-14:30、 17:00-22:00, 2025-11-13T16:22:01+08:00
l78vlGvYP6wmQGmT, 沸腾鱼乡·小宴(太古里店), 沸腾招牌馋嘴牛蛙、 沸腾招牌香辣蹄、 沸腾辣子鸡, https://www.dianping.com/shop/l78vlGvYP6wmQGmT, 4.0, "口味:4.0 环境:4.1 服务:4.0", ¥131/人, 三里屯/工体, 川菜馆, 距地铁工人体育场站D口步行450m, 10768, 三里屯太古里南区19号院1号楼三层S1-30b（南区三层北侧IT店铺楼上）, 11:00-14:00、 17:00-21:30, 2025-11-13T16:22:18+08:00
k7dfjo30Tf1e15xS, 南门涮肉(河边店), 麻酱小料、 羊肉片、 糖蒜, https://www.dianping.com/shop/k7dfjo30Tf1e15xS, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.9", ¥107/人, 安定门, 老北京火锅, 距地铁2号线安定门站B东北口步行460m, 14839, 安定门东滨河路东河沿乙9号楼底商, 10:30-22:30, 2025-11-13T16:22:34+08:00
l1UISZRsVtnd18zM, 蜗牛小馆醉乡民谣云南菜(惠新西里店), 炊锅鸡、 豆花米线、 包浆豆腐, https://www.dianping.com/shop/l1UISZRsVtnd18zM, 4.2, "口味:4.2 环境:4.0 服务:4.1", ¥67/人, 对外经贸, 云南菜|滇菜, 距地铁5/10号线惠新西街南口站B东北口步行910m, 9766, 安苑路惠新西里一区2号楼瑞尔利宾馆1层, 11:30-22:00, 2025-11-13T16:22:49+08:00
G23nlB9SwcFIW26v, 三味缘牛蛙火锅(车公庄店), 鲜嫩牛蛙仔、 干锅牛蛙、 牛蛙火锅, https://www.dianping.com/shop/G23nlB9SwcFIW26v, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.9", ¥78/人, 阜成门, 四川火锅, 距地铁车公庄站H西南口步行680m, 10837, 车公庄南街135号7天酒店1层玉渊潭、西直门、展览馆, 11:00-次日01:00, 2025-11-13T16:23:05+08:00
k1FjS8TefuA57vZZ, 安诚居干锅鸭头(八角店), 主打的干锅鸭头、 自制烧饼、 麻团, https://www.dianping.com/shop/k1FjS8TefuA57vZZ, 4.2, "口味:4.3 环境:4.0 服务:4.0 品种:4.5", ¥89/人, 古城/八角, 干锅/香锅, 距地铁古城站B东北口步行1.3km, 18343, 八角南路48-4号, 10:30-22:00, 2025-11-13T16:23:23+08:00
l5QuF3lXkAJAXaZQ, 万豪中餐厅·粤菜·北京粤财JW万豪酒店, 滋味黄花鱼、 总厨鲍汁炒饭、 榴莲酥, https://www.dianping.com/shop/l5QuF3lXkAJAXaZQ, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥264/人, 宣武门, 创意菜, 距地铁2/4号线宣武门站G东南口步行410m, 1516, 宣武门外大街18号北京粤财JW万豪酒店四层, 11:30-14:30、 17:30-22:00, 2025-11-13T16:23:40+08:00
H1iwUAHcDx4wsOXf, 清真·鸦儿李记·涮肉(马家堡店), 手切鲜羊肉、 芝麻烧饼、 烤羊肉串, https://www.dianping.com/shop/H1iwUAHcDx4wsOXf, 4.8, "口味:4.8 环境:4.7 服务:4.7 食材:4.8", ¥98/人, 马家堡/角门, 老北京火锅, 距地铁4号线马家堡站C东南口步行310m, 12109, 角门北路嘉园一里32号楼, 05:30-09:30、 11:00-22:00, 2025-11-13T16:23:57+08:00
lanzbyZnm2UhY7ll, 然寿司(侨福芳草地店), 煎鹅肝寿司、 五种两片刺身拼盘、 和牛卷, https://www.dianping.com/shop/lanzbyZnm2UhY7ll, 4.9, "口味:4.9 环境:4.9 服务:4.9 食材:4.9", ¥659/人, 东大桥, 日本料理, 距地铁东大桥站A西北口步行510m, 5484, 侨福芳草地购物中心商场(东北门入口)一层D座瑞幸咖啡对面, 11:30-14:00、 17:30-22:00, 2025-11-13T16:24:16+08:00
G8MeveMnzgVvSXXy, 丽江庭院之爱在路上(西单店), 斑鱼片、 自制酸奶、 芝士丸, https://www.dianping.com/shop/G8MeveMnzgVvSXXy, 4.5, "口味:4.4 环境:4.7 服务:4.6", ¥162/人, 西单, 火锅自助, 距地铁4号线灵境胡同站B东北口步行420m, 14161, 大酱坊胡同7号（第二轻工业总公司干部学校旁）, 11:00-16:00、 17:00-21:30, 2025-11-13T16:24:32+08:00
la7kjULB1yPU1nvQ, MOJO(中关村店), 班尼迪克蛋、 日式青酱大虾意面、 炙烤南瓜牛肉色拉, https://www.dianping.com/shop/la7kjULB1yPU1nvQ, 4.4, "口味:4.3 环境:4.5 服务:4.4", ¥78/人, 中关村, 咖啡, 距地铁4号线中关村站D西南口步行500m, 6238, 中关村大街11号e世界财富中心A座底商, 09:00-21:00, 2025-11-13T16:24:50+08:00
H80Dy1aKUIvi7F41, 清真·鸦儿李记·涮肉(展览路店), 手切鲜羊肉、 金牌烧饼、 李记麻酱, https://www.dianping.com/shop/H80Dy1aKUIvi7F41, 4.8, "口味:4.8 环境:4.7 服务:4.7 食材:4.8", ¥100/人, 西直门/动物园, 老北京火锅, 距地铁车公庄西站B东北口步行200m, 16273, 展览馆路14号, 05:30-09:30、 11:00-22:00, 2025-11-13T16:25:06+08:00
iQn3sQIlcSH93DpX, 潇湘甲鱼村(靛厂村店), 红煨甲鱼、 乡土清炖甲鱼汤、 曾府养生萝卜, https://www.dianping.com/shop/iQn3sQIlcSH93DpX, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥261/人, 青塔, 湘菜, 距千禧商业街步行630m, 2589, 水衙沟路靛厂村131号（近水衙沟）, 09:00-14:00、 16:30-21:00, 2025-11-13T16:25:24+08:00
G1VkvIvbxyTGOrEe, 海底捞火锅(房山天街店), 招牌虾滑、 番茄锅底、 捞派毛肚, https://www.dianping.com/shop/G1VkvIvbxyTGOrEe, 4.6, "口味:4.6 环境:4.6 服务:4.6 食材:4.7", ¥110/人, 良乡, 四川火锅, 位于龙湖北京房山天街内, 8202, 拱辰北大街龙湖房山天街6层, 10:00-次日07:00, 2025-11-13T16:25:42+08:00
k3WAKOcDbV4mATZJ, 几木(石景山店), 蜜桃乌龙、 三弄、 节气, https://www.dianping.com/shop/k3WAKOcDbV4mATZJ, 4.6, "口味:4.5 环境:4.8 服务:4.7", ¥93/人, 鲁谷, 比萨, 距地铁八宝山站B东北口步行370m, 3634, 上庄大街东侧郎园平房D101、D102, 10:00-21:30, 2025-11-13T16:25:59+08:00
H5QtX15JqcO7VdEF, 九本居酒屋(学院路店), 厚切三文鱼、 极上炭烤鳗鱼、 油梨鳗鱼卷, https://www.dianping.com/shop/H5QtX15JqcO7VdEF, 4.7, "口味:4.7 环境:4.7 服务:4.7 食材:4.8", ¥146/人, 五道口, 日本料理, 距地铁学院桥站A口步行510m, 9400, 成府路20-2号地下1层（麦当劳外侧地下1层）, 11:00-14:00、 17:00-23:00, 2025-11-13T16:26:16+08:00
H3oUnWW4SE4MWRHu, 重庆老街小面(安定门店), 干拌豌杂面、 锅巴土豆、 外婆酥肉, https://www.dianping.com/shop/H3oUnWW4SE4MWRHu, 4.2, "口味:4.2 环境:4.1 服务:4.1", ¥38/人, 安定门, 面馆, 距地铁2号线安定门站A西北口步行600m, 6398, 安定门内大街103号（全新大药房斜对面）, 10:00-21:30, 2025-11-13T16:26:32+08:00
H5fNVhiTVNyoxTGv, 小面大王(琥珀天地店), 豌杂面、 重庆小面、 宜宾燃面, https://www.dianping.com/shop/H5fNVhiTVNyoxTGv, 4.4, "口味:4.5 环境:4.1 服务:4.3", ¥29/人, 回龙观, 粉面馆, 距地铁13号线龙泽站A口(北口)步行1.3km, 2637, 回龙观西大街85号1层118, 09:00-21:30, 2025-11-13T16:26:51+08:00
G2j7CIeKzQoaEyuY, 打肚·胡椒猪肚鸡火锅·煲仔饭(通州万达广场店), 招牌胡椒猪肚鸡、 原味椰子冻、 文昌椰子鸡, https://www.dianping.com/shop/G2j7CIeKzQoaEyuY, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.8", ¥118/人, 通州北苑, 猪肚鸡火锅, 距通州西站步行1.2km, 7030, 北苑二路万达广场西门金街A区二层最西头128室, 11:00-22:00, 2025-11-13T16:27:06+08:00
k3mmpVfrkrqmNag8, 温野菜涮涮锅(西单大悦城店), 月见寿喜高汤、 寿喜锅、 可生食鸡蛋, https://www.dianping.com/shop/k3mmpVfrkrqmNag8, 4.2, "口味:4.2 环境:4.4 服务:4.4 食材:4.6", ¥161/人, 西单, 日式火锅, 距地铁4号线西单站F1西北口步行470m, 9441, 西单北大街131号西单大悦城6F-18A, 11:00-21:00, 2025-11-13T16:27:25+08:00
G5q03gZpivZhpP8e, 济州爱肉堂(总店), 五花肉、 梅花肉、 菠萝, https://www.dianping.com/shop/G5q03gZpivZhpP8e, 4.7, "口味:4.8 环境:4.6 服务:4.7", ¥116/人, 望京, 韩式料理, 距地铁14号线望京站H西南口步行780m, 3255, 望京街道湖光中街8号一号楼西段一层1127号(桔子酒店院内), 11:30-14:00、 17:00-21:30, 2025-11-13T16:27:40+08:00
G8InlhaxmR9th5t6, 海底捞火锅(望京万象汇店), 番茄锅底、 招牌虾滑、 捞派脆脆毛肚, https://www.dianping.com/shop/G8InlhaxmR9th5t6, 4.7, "口味:4.8 环境:4.8 服务:4.7 食材:4.8", ¥124/人, 望京, 四川火锅, 距地铁14号线东湖渠站B东北口步行130m, 7172, 望京万象汇3号楼3层L301商铺, 10:00-次日07:00, 2025-11-13T16:27:57+08:00
k38aLF0iUWHhgSfo, 有礼有面(知春路店), 兰州牛肉面、 肉蛋双飞、 秘制牛肉, https://www.dianping.com/shop/k38aLF0iUWHhgSfo, 4.0, "口味:4.1 环境:4.0 服务:4.0", ¥34/人, 双榆树, 粉面馆, 距地铁13号线知春路站A北口步行500m, 6647, 知春路紫金数码园4号楼0109室, 09:00-20:30, 2025-11-13T16:28:14+08:00
k4p80WKMvj0GDT40, 八旗烤肉(新街口店), 炙烤牛肉、 炙烤五花肉（内含秘制蘸料1份）、 炙烤口蘑, https://www.dianping.com/shop/k4p80WKMvj0GDT40, 4.8, "口味:4.8 环境:4.7 服务:4.8", ¥108/人, 新街口, 炙子烤肉, 距地铁19号线积水潭站F口步行280m, 12770, 板桥二条23号, 11:00-14:00、 16:00-22:30, 2025-11-13T16:28:32+08:00
H3dpXWK9LvUZF6tb, 郁陵岛炭火烤肉(恩济庄店), 烤牛肉、 五花肉、 冷面, https://www.dianping.com/shop/H3dpXWK9LvUZF6tb, 4.4, "口味:4.3 环境:4.2 服务:4.3", ¥104/人, 航天桥, 韩式烤肉, 距地铁慈寿寺站I西南口步行1.2km, 14542, 西八里庄路恩济庄18号1-4层, 10:00-24:00, 2025-11-13T16:28:47+08:00
k8CCQVKfNSJEx3wI, 海底捞火锅(方庄店), 招牌虾滑、 捞派滑牛肉、 捞派毛肚, https://www.dianping.com/shop/k8CCQVKfNSJEx3wI, 4.7, "口味:4.7 环境:4.7 服务:4.7 食材:4.8", ¥120/人, 方庄/蒲黄榆, 四川火锅, 距地铁14号线蒲黄榆站G东南口步行310m, 15123, 蒲方路26号（方庄体育公园对面）, 10:00-次日07:00, 2025-11-13T16:29:05+08:00
jYpQeiWpeSRZFP4Q, 合兴楼·御膳肘子王(月亮河店), 御膳肘子王、 招牌葫芦丝、 石锅永宁豆腐, https://www.dianping.com/shop/jYpQeiWpeSRZFP4Q, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥104/人, 武夷花园, 京菜, 距运河文化广场步行1.1km, 9688, 新华街道月亮河河滨路18号, 10:30-14:00、 16:30-21:30, 2025-11-13T16:29:23+08:00
EjIapkVhMCBSs6r8, 大酉·The Merchants(北京旗舰店), 无花果叶烟熏小春鸡配松露酱、 牛排配薯条、 烤花椰菜, https://www.dianping.com/shop/EjIapkVhMCBSs6r8, 4.5, "口味:4.5 环境:4.7 服务:4.6", ¥480/人, 东四, 创意菜, 距内蒙古宾馆40m, 1471, 美术馆后街77号77文创园内（77文创园东门进）, 10:00-24:00, 2025-11-13T16:29:42+08:00
l3gCllz3IML7SPKu, 高乔镇·巴西烤肉自助(蓝港店), 印第安人烤春鸡、 檀香山烤猪肋排、 传统肉酱意面, https://www.dianping.com/shop/l3gCllz3IML7SPKu, 4.4, "口味:4.3 环境:4.7 服务:4.6", ¥126/人, 蓝色港湾, 烤肉自助, 距地铁14号线枣营地铁站A口(西北口)620m, 9144, 公园路6号SOLANA蓝色港湾亮马美食街M172号, 11:30-14:00、 17:30-21:30, 2025-11-13T16:30:01+08:00
k9wYxjhKApYYeVtV, 狂药·蔷薇美式烤房精酿餐厅(华夏幸福创新中心店), 狂药蔷薇芝士瀑布汉堡、 慕尼黑香肠拼盘、 狂药肉食者拼盘, https://www.dianping.com/shop/k9wYxjhKApYYeVtV, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥128/人, 世界公园, 西餐, 距地铁9号线丰台科技园站出入口步行600m, 3730, 汽车博物馆西路华夏幸福创新中心C座底商东南角102号, 11:00-14:00、 17:00-22:00, 2025-11-13T16:30:18+08:00
G5DbpZx8sOuTs5CC, 闲·胡同 Barblu Hutong(雍和宫五道营店), 德式脆皮猪肘配香肠拼盘、 英式炸鱼薯条、 传统英式早餐, https://www.dianping.com/shop/G5DbpZx8sOuTs5CC, 4.7, "口味:4.6 环境:4.8 服务:4.7", ¥105/人, 雍和宫/地坛, 西餐, 距地铁5号线雍和宫站E西北口步行220m, 4780, 五道营胡同31号, 10:30-22:00, 2025-11-13T16:30:38+08:00
imJbAUCciq5PStSV, 北京厨房(SKP店), 鲜蟹肉龙虾汤包、 杨枝甘露、 脆皮乳鸽, https://www.dianping.com/shop/imJbAUCciq5PStSV, 4.2, "口味:4.2 环境:4.4 服务:4.2", ¥378/人, 大望路, 粤菜馆, 距地铁14号线大望路站F东北口步行430m, 8656, 建国路87号北京SKP六层D6007, 11:00-14:30、 17:00-21:30, 2025-11-13T16:30:54+08:00
k6msjFaj4jan1Tl9, 满满海佛跳墙(亚运村店), 红烧佛跳墙、 河豚、 三文鱼刺身, https://www.dianping.com/shop/k6msjFaj4jan1Tl9, 4.9, "口味:4.9 环境:4.9 服务:4.9 食材:4.9", ¥380/人, 亚运村, 海鲜, 距地铁15号线关庄站C东南口步行1.1km, 1850, 小营路6号院3号楼, 10:00-13:30、 16:30-21:30, 2025-11-13T16:31:11+08:00
k7ZsU0QcDA42ahMn, 丰泽园饭店(亚运村店), 葱烧海参、 干炸小丸子、 火爆腰花, https://www.dianping.com/shop/k7ZsU0QcDA42ahMn, 4.4, "口味:4.4 环境:4.5 服务:4.4", ¥182/人, 鸟巢/水立方, 鲁菜, 距地铁15号线安立路站B东北口步行270m, 11322, 安立路78号中奥马哥孛罗大酒店, 11:00-14:00、 17:00-21:30, 2025-11-13T16:31:29+08:00
k9Mf76iaTJpDgT0v, 水木锦堂·自助铁板烧(方庄时代店), 厚切菲力牛排、 奶香凤尾虾、 刺身拼盘, https://www.dianping.com/shop/k9Mf76iaTJpDgT0v, 4.4, "口味:4.4 环境:4.5 服务:4.4 品种:4.7", ¥268/人, 方庄/蒲黄榆, 自助餐, 距地铁14号线方庄站A西北口步行440m, 14046, 蒲方路芳星园二区时代LIFE广场5F, 11:00-15:00、 17:00-22:00, 2025-11-13T16:31:48+08:00
k1IfaLC1HxUYFMgG, 和·铁板烧餐厅·昆泰嘉晟酒店(望京店), 焦糖鹅肝、 鹅肝黑鱼籽蒸蛋、 芝士焗大明虾, https://www.dianping.com/shop/k1IfaLC1HxUYFMgG, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.9", ¥1052/人, 望京, 日式铁板烧, 距地铁15号线望京东站B东北口步行470m, 542, 启阳路2号昆泰嘉晟酒店一层, 11:00-14:00、 17:00-21:00, 2025-11-13T16:32:03+08:00
l46ql2ywfGwF8mNP, 北京望京凯悦酒店·Market Café咖啡厅, 三文鱼、 甜点、 羊排, https://www.dianping.com/shop/l46ql2ywfGwF8mNP, 4.6, "口味:4.6 环境:4.8 服务:4.7 品种:4.8", ¥198/人, 望京, 自助餐, 距地铁14号线阜通站C东南口步行310m, 3879, 广顺南大街8号院利星行中心北京望京凯悦酒店LG层, 06:30-10:30、 11:30-14:30、 17:30-21:30, 2025-11-13T16:32:21+08:00
